"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7368.4863
"WorkFlow",1,"GAMMA",1.51092
"WorkFlow",1,"CMultStdev",0.942969
"WorkFlow",1,"tvVmax",4099.18
"WorkFlow",1,"tvKm",3854.31
"WorkFlow",1,"tvV",51.047
"WorkFlow",1,"tvKa",1.20913
"WorkFlow",1,"K12",2.07298
"WorkFlow",1,"K21",2.9298
"WorkFlow",1,"dVdWT",1.11208
"WorkFlow",2,"-2LL",7281.51476
"WorkFlow",2,"GAMMA",1.40501
"WorkFlow",2,"CMultStdev",0.897183
"WorkFlow",2,"tvVmax",4215.07
"WorkFlow",2,"tvKm",3699.43
"WorkFlow",2,"tvV",51.4705
"WorkFlow",2,"tvKa",1.21363
"WorkFlow",2,"K12",2.10169
"WorkFlow",2,"K21",2.90132
"WorkFlow",2,"dVdWT",1.12407
"WorkFlow",3,"-2LL",7164.99742
"WorkFlow",3,"GAMMA",1.28821
"WorkFlow",3,"CMultStdev",0.861931
"WorkFlow",3,"tvVmax",4329.08
"WorkFlow",3,"tvKm",3554.34
"WorkFlow",3,"tvV",51.3813
"WorkFlow",3,"tvKa",1.21269
"WorkFlow",3,"K12",2.09436
"WorkFlow",3,"K21",2.90874
"WorkFlow",3,"dVdWT",1.13382
"WorkFlow",4,"-2LL",7056.68152
"WorkFlow",4,"GAMMA",1.16998
"WorkFlow",4,"CMultStdev",0.828415
"WorkFlow",4,"tvVmax",4442.88
"WorkFlow",4,"tvKm",3422.43
"WorkFlow",4,"tvV",51.1608
"WorkFlow",4,"tvKa",1.20927
"WorkFlow",4,"K12",2.07659
"WorkFlow",4,"K21",2.92747
"WorkFlow",4,"dVdWT",1.13751
"WorkFlow",5,"-2LL",6971.82484
"WorkFlow",5,"GAMMA",1.19107
"WorkFlow",5,"CMultStdev",0.64326
"WorkFlow",5,"tvVmax",4786.31
"WorkFlow",5,"tvKm",3441.51
"WorkFlow",5,"tvV",50.9607
"WorkFlow",5,"tvKa",1.1801
"WorkFlow",5,"K12",2.06122
"WorkFlow",5,"K21",2.97047
"WorkFlow",5,"dVdWT",1.02373
