StartTime,EndTime,Model_num,this_comp,this_eta,this_vwt,this_gamma,n_theta,n_omega,Est_time,Cov_time,Success,Status,Covar,Iterations,Algorithm,Good_inits,log_path,control_file,data_set,nparms,messages,TVVmax,TVKM,TVV,TVKA,CVVmax,RMSE,MAE,crash
10/17/2024 12:29,10/17/2024 12:32,15,2,2,0,0,9,3,122.406,16.031,TRUE,3,TRUE,110,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/15/Run15/nlme7engine.log,d:/git/adpobenchmark/nlme/15/Run15.mmdl,d:/git/adpobenchmark/data/sim_2_2_0_0.csv,12,3,2391.939139,172.0141456,71.15576799,1.331035518,0.033580196,0.4939666,0.403879524,FALSE
10/17/2024 12:32,10/17/2024 12:34,16,2,3,0,0,9,4,111.203,24.172,TRUE,1,TRUE,87,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/16/Run16/nlme7engine.log,d:/git/adpobenchmark/nlme/16/Run16.mmdl,d:/git/adpobenchmark/data/sim_2_3_0_0.csv,13,1,6869.277216,1838.01366,76.66287518,1.409308138,0.132273474,0.487762102,0.381498732,FALSE
10/17/2024 12:34,10/17/2024 12:38,17,2,4,0,0,9,3,190.391,19.531,TRUE,1,TRUE,169,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/17/Run17/nlme7engine.log,d:/git/adpobenchmark/nlme/17/Run17.mmdl,d:/git/adpobenchmark/data/sim_2_4_0_0.csv,12,1,13729.12015,1315.659954,80.84602126,1.431632348,0.067765926,0.470977923,0.378492201,FALSE
10/17/2024 12:38,10/17/2024 12:44,18,2,5,0,0,9,6,338.156,25.75,TRUE,3,TRUE,249,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/18/Run18/nlme7engine.log,d:/git/adpobenchmark/nlme/18/Run18.mmdl,d:/git/adpobenchmark/data/sim_2_5_0_0.csv,15,3,2174.225952,105.7976056,74.54960338,1.430738856,0.056361478,0.488668299,0.400964802,FALSE
10/17/2024 12:44,10/17/2024 12:45,19,0,0,1,0,6,1,5.109,3.375,TRUE,1,TRUE,28,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/19/Run19/nlme7engine.log,d:/git/adpobenchmark/nlme/19/Run19.mmdl,d:/git/adpobenchmark/data/sim_0_0_1_0.csv,7,1,5234.330724,1608.591088,42.52814124,1.203979717,0.094977593,0.904325537,0.533064852,FALSE
10/17/2024 12:45,10/17/2024 12:45,20,0,1,1,0,6,2,6.938,5.484,TRUE,1,TRUE,25,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/20/Run20/nlme7engine.log,d:/git/adpobenchmark/nlme/20/Run20.mmdl,d:/git/adpobenchmark/data/sim_0_1_1_0.csv,8,1,4574.987264,1256.849504,42.31222286,0.929149809,0.100669054,2.115474832,0.814237608,FALSE
10/17/2024 12:45,10/17/2024 12:46,21,0,2,1,0,6,3,10.562,7.297,TRUE,1,TRUE,31,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/21/Run21/nlme7engine.log,d:/git/adpobenchmark/nlme/21/Run21.mmdl,d:/git/adpobenchmark/data/sim_0_2_1_0.csv,9,1,4271.911532,1184.956439,45.81081821,1.140798134,0.094037516,1.616374623,0.65277755,FALSE
10/17/2024 12:46,10/17/2024 12:46,22,0,3,1,0,6,4,15.688,10.781,TRUE,1,TRUE,31,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/22/Run22/nlme7engine.log,d:/git/adpobenchmark/nlme/22/Run22.mmdl,d:/git/adpobenchmark/data/sim_0_3_1_0.csv,10,1,4212.043143,1138.507656,42.54990131,0.93535501,0.144504761,3.191338106,0.968953623,FALSE
10/17/2024 12:46,10/17/2024 12:47,23,0,4,1,0,6,3,8.547,6.844,TRUE,1,TRUE,29,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/23/Run23/nlme7engine.log,d:/git/adpobenchmark/nlme/23/Run23.mmdl,d:/git/adpobenchmark/data/sim_0_4_1_0.csv,9,1,5051.692418,1480.662348,43.36576634,0.920884014,0.10683859,1.167247477,0.57748306,FALSE
10/17/2024 12:47,10/17/2024 12:48,24,0,5,1,0,6,6,63.062,12.516,TRUE,1,TRUE,134,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/24/Run24/nlme7engine.log,d:/git/adpobenchmark/nlme/24/Run24.mmdl,d:/git/adpobenchmark/data/sim_0_5_1_0.csv,12,1,5229.181567,1544.228452,43.72009112,1.046696347,0.352365046,1.197757407,0.551201806,FALSE
10/17/2024 12:48,10/17/2024 12:50,25,1,0,1,0,8,1,57.984,7.906,TRUE,2,TRUE,96,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/25/Run25/nlme7engine.log,d:/git/adpobenchmark/nlme/25/Run25.mmdl,d:/git/adpobenchmark/data/sim_1_0_1_0.csv,9,2,7297.70251,2356.575513,4.047791841,0.114405493,0.146544597,0.560380018,0.423122053,FALSE
10/17/2024 12:50,10/17/2024 12:52,26,1,1,1,0,8,2,94.188,11.344,TRUE,1,TRUE,94,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/26/Run26/nlme7engine.log,d:/git/adpobenchmark/nlme/26/Run26.mmdl,d:/git/adpobenchmark/data/sim_1_1_1_0.csv,10,1,4216.371342,1090.101977,10.13063317,0.187192438,0.089278822,0.596802221,0.426034044,FALSE
10/17/2024 12:52,10/17/2024 12:53,27,1,2,1,0,8,3,42.125,29.656,TRUE,1,TRUE,42,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/27/Run27/nlme7engine.log,d:/git/adpobenchmark/nlme/27/Run27.mmdl,d:/git/adpobenchmark/data/sim_1_2_1_0.csv,11,1,4021.108957,1058.150159,66.52048626,1.396696692,0.103222402,0.729875906,0.463651096,FALSE
10/17/2024 12:53,10/17/2024 12:55,28,1,3,1,0,8,4,49.203,23.578,TRUE,1,TRUE,51,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/28/Run28/nlme7engine.log,d:/git/adpobenchmark/nlme/28/Run28.mmdl,d:/git/adpobenchmark/data/sim_1_3_1_0.csv,12,1,4280.901238,1147.409911,23.65643555,0.497462061,0.138179067,1.544539648,0.549493556,FALSE
10/17/2024 12:55,10/17/2024 12:56,29,1,4,1,0,8,3,59.844,12.812,TRUE,2,TRUE,73,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/29/Run29/nlme7engine.log,d:/git/adpobenchmark/nlme/29/Run29.mmdl,d:/git/adpobenchmark/data/sim_1_4_1_0.csv,11,2,4230.453109,1104.444064,15.91700634,0.292817818,0.095045282,0.518915236,0.396183074,FALSE
10/17/2024 12:56,10/17/2024 12:59,30,1,5,1,0,8,6,110.062,41.828,TRUE,1,TRUE,75,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/30/Run30/nlme7engine.log,d:/git/adpobenchmark/nlme/30/Run30.mmdl,d:/git/adpobenchmark/data/sim_1_5_1_0.csv,14,1,5285.710056,1458.662141,70.99116635,1.371058026,0.52211953,0.650035187,0.416722778,FALSE
10/17/2024 12:59,10/17/2024 13:00,31,2,0,1,0,10,1,39.766,8,TRUE,1,TRUE,89,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/31/Run31/nlme7engine.log,d:/git/adpobenchmark/nlme/31/Run31.mmdl,d:/git/adpobenchmark/data/sim_2_0_1_0.csv,11,1,13364.92531,2877.213086,79.55896385,2.07560179,0.086825143,0.492738745,0.390048112,FALSE
10/17/2024 13:00,10/17/2024 13:02,32,2,1,1,0,10,2,77.312,15.625,TRUE,2,TRUE,86,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/32/Run32/nlme7engine.log,d:/git/adpobenchmark/nlme/32/Run32.mmdl,d:/git/adpobenchmark/data/sim_2_1_1_0.csv,12,2,3301.916529,723.078118,68.5819873,1.233410388,0.091587589,0.473236083,0.379626069,FALSE
10/17/2024 13:02,10/17/2024 13:05,33,2,2,1,0,10,3,145.172,18.875,TRUE,2,TRUE,110,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/33/Run33/nlme7engine.log,d:/git/adpobenchmark/nlme/33/Run33.mmdl,d:/git/adpobenchmark/data/sim_2_2_1_0.csv,13,2,2006.994363,130.3181049,72.46605292,1.373139429,0.034570452,0.494187236,0.404391623,FALSE
10/17/2024 13:05,10/17/2024 13:08,34,2,3,1,0,10,4,155.641,38.922,TRUE,3,TRUE,116,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/34/Run34/nlme7engine.log,d:/git/adpobenchmark/nlme/34/Run34.mmdl,d:/git/adpobenchmark/data/sim_2_3_1_0.csv,14,3,6890.300842,1720.019101,80.2586004,1.528195873,0.107421614,0.488714054,0.381705586,FALSE
10/17/2024 13:08,10/17/2024 13:11,35,2,4,1,0,10,3,100.734,18.547,TRUE,2,TRUE,107,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/35/Run35/nlme7engine.log,d:/git/adpobenchmark/nlme/35/Run35.mmdl,d:/git/adpobenchmark/data/sim_2_4_1_0.csv,13,2,2699.140917,557.4632738,70.40060014,1.249775756,0.087375234,0.472731536,0.380027218,FALSE
10/17/2024 13:11,10/17/2024 13:15,36,2,5,1,0,10,6,219.438,33.203,TRUE,2,TRUE,172,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/36/Run36/nlme7engine.log,d:/git/adpobenchmark/nlme/36/Run36.mmdl,d:/git/adpobenchmark/data/sim_2_5_1_0.csv,16,2,3270.570871,853.8706548,62.06068818,1.222009327,0.145605691,0.494515201,0.403515372,FALSE
10/17/2024 13:15,10/17/2024 13:17,37,0,0,0,1,6,1,56.406,27.062,TRUE,1,TRUE,32,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/37/Run37/nlme7engine.log,d:/git/adpobenchmark/nlme/37/Run37.mmdl,d:/git/adpobenchmark/data/sim_0_0_0_1.csv,7,1,3132.870271,702.4209902,43.72144622,1.335885991,0.156312451,0.491287158,0.388246705,FALSE
10/17/2024 13:17,10/17/2024 13:20,38,0,1,0,1,6,2,126.828,42.625,TRUE,3,TRUE,43,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/38/Run38/nlme7engine.log,d:/git/adpobenchmark/nlme/38/Run38.mmdl,d:/git/adpobenchmark/data/sim_0_1_0_1.csv,8,3,3814.826442,946.1149009,44.27036439,0.994274237,0.098205757,0.476141498,0.380266502,FALSE
10/17/2024 13:20,10/17/2024 13:23,39,0,2,0,1,6,3,156.859,0.25,TRUE,1,FALSE,49,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/39/Run39/nlme7engine.log,d:/git/adpobenchmark/nlme/39/Run39.mmdl,d:/git/adpobenchmark/data/sim_0_2_0_1.csv,9,1,2753.73697,550.8535176,48.10201551,1.209719852,0.111396219,0.476818018,0.386020516,FALSE
10/17/2024 13:23,10/17/2024 13:28,40,0,3,0,1,6,4,245.062,89.078,TRUE,3,TRUE,52,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/40/Run40/nlme7engine.log,d:/git/adpobenchmark/nlme/40/Run40.mmdl,d:/git/adpobenchmark/data/sim_0_3_0_1.csv,10,3,2905.037798,619.0061252,45.01327932,1.049168977,0.16116505,0.449804515,0.351721291,FALSE
10/17/2024 13:28,10/17/2024 13:31,41,0,4,0,1,6,3,89.547,51.156,TRUE,1,TRUE,32,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/41/Run41/nlme7engine.log,d:/git/adpobenchmark/nlme/41/Run41.mmdl,d:/git/adpobenchmark/data/sim_0_4_0_1.csv,9,1,3703.263102,917.2696496,45.00706973,0.995357821,0.097846578,0.475326137,0.379888402,FALSE
10/17/2024 13:31,10/17/2024 13:41,42,0,5,0,1,6,6,453.312,108.609,TRUE,1,TRUE,82,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/42/Run42/nlme7engine.log,d:/git/adpobenchmark/nlme/42/Run42.mmdl,d:/git/adpobenchmark/data/sim_0_5_0_1.csv,12,1,3772.074561,847.3672181,44.20982623,1.088678321,0.439015106,0.471786295,0.382969114,FALSE
10/17/2024 13:41,10/17/2024 13:43,43,1,0,0,1,8,1,370.203,61.359,TRUE,2,TRUE,83,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/43/Run43/nlme7engine.log,d:/git/adpobenchmark/nlme/43/Run43.mmdl,d:/git/adpobenchmark/data/sim_1_0_0_1.csv,9,2,3039.799797,656.9067064,3.792557043,0.107844298,0.214399614,0.496490154,0.391781433,FALSE
10/17/2024 13:43,10/17/2024 13:46,44,1,1,0,1,8,2,209.484,122.5,TRUE,2,TRUE,34,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/44/Run44/nlme7engine.log,d:/git/adpobenchmark/nlme/44/Run44.mmdl,d:/git/adpobenchmark/data/sim_1_1_0_1.csv,10,2,3256.001793,803.8424669,47.38333427,1.041856083,0.111234311,0.4760428,0.379926332,FALSE
10/17/2024 13:46,10/17/2024 14:04,45,1,2,0,1,8,3,426.375,87.719,TRUE,1,TRUE,80,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/45/Run45/nlme7engine.log,d:/git/adpobenchmark/nlme/45/Run45.mmdl,d:/git/adpobenchmark/data/sim_1_2_0_1.csv,11,1,1738.309985,309.7850185,37.91548208,0.659465197,0.066864773,0.480675659,0.387026956,FALSE
10/17/2024 14:04,10/17/2024 14:12,46,1,3,0,1,8,4,375.984,329.828,FALSE,7,TRUE,36,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/46/Run46/nlme7engine.log,d:/git/adpobenchmark/nlme/46/Run46.mmdl,d:/git/adpobenchmark/data/sim_1_3_0_1.csv,12,7,3032.082939,772.1088333,27.57147073,0.849665323,0.240448449,0.479535008,0.37885859,FALSE
10/17/2024 14:12,10/17/2024 14:17,47,1,4,0,1,8,3,330.328,123.688,TRUE,1,TRUE,55,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/47/Run47/nlme7engine.log,d:/git/adpobenchmark/nlme/47/Run47.mmdl,d:/git/adpobenchmark/data/sim_1_4_0_1.csv,11,1,2658.885813,635.5638407,46.91716968,1.018986842,0.103630176,0.47580348,0.380663389,FALSE
10/17/2024 14:17,10/17/2024 14:24,48,1,5,0,1,8,6,883.625,246.828,TRUE,1,TRUE,82,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/48/Run48/nlme7engine.log,d:/git/adpobenchmark/nlme/48/Run48.mmdl,d:/git/adpobenchmark/data/sim_1_5_0_1.csv,14,1,2170.048293,427.8445092,68.53002433,1.416338158,0.188576892,0.469007772,0.380795998,FALSE
10/17/2024 14:24,10/17/2024 14:28,49,2,0,0,1,10,1,357.172,58.156,TRUE,1,TRUE,113,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/49/run49/nlme7engine.log,d:/git/adpobenchmark/nlme/49/Run49.mmdl,d:/git/adpobenchmark/data/sim_2_0_0_1.csv,11,1,6270.971048,488.7573428,63.57098274,1.587096415,0.074712188,0.491680071,0.385403165,FALSE
10/17/2024 14:28,10/17/2024 14:35,50,2,1,0,1,10,2,520.953,78.297,TRUE,1,TRUE,128,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/50/run50/nlme7engine.log,d:/git/adpobenchmark/nlme/50/Run50.mmdl,d:/git/adpobenchmark/data/sim_2_1_0_1.csv,12,1,2790.279826,377.4231534,79.89998805,1.426743398,0.103541614,0.473112087,0.379125986,FALSE
10/17/2024 14:35,10/17/2024 14:45,51,2,2,0,1,10,3,1501.469,181.734,TRUE,2,TRUE,148,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/51/run51/nlme7engine.log,d:/git/adpobenchmark/nlme/51/Run51.mmdl,d:/git/adpobenchmark/data/sim_2_2_0_1.csv,13,2,1919.338911,210.6809185,47.67351283,0.895592873,0.071438718,0.474667083,0.38083976,FALSE
10/17/2024 14:45,10/17/2024 14:55,52,2,3,0,1,10,4,2206.703,177.688,TRUE,1,TRUE,239,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/52/run52/nlme7engine.log,d:/git/adpobenchmark/nlme/52/Run52.mmdl,d:/git/adpobenchmark/data/sim_2_3_0_1.csv,14,1,3547.181308,441.0624573,57.6561047,1.010473033,0.14854385,0.479143558,0.373857475,FALSE
10/17/2024 14:55,10/17/2024 15:02,53,2,4,0,1,10,3,1048.469,109.891,TRUE,1,TRUE,160,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/53/run53/nlme7engine.log,d:/git/adpobenchmark/nlme/53/Run53.mmdl,d:/git/adpobenchmark/data/sim_2_4_0_1.csv,13,1,7747.41043,630.722813,73.21192015,1.29872715,0.079948096,0.471594168,0.3784368,FALSE
10/17/2024 15:02,10/17/2024 15:14,54,2,5,0,1,10,6,3096.641,199.156,TRUE,3,TRUE,360,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/54/run54/nlme7engine.log,d:/git/adpobenchmark/nlme/54/Run54.mmdl,d:/git/adpobenchmark/data/sim_2_5_0_1.csv,16,3,1261.274738,142.4071538,72.08328324,1.421744366,0.08257961,0.487144529,0.394028204,FALSE
10/17/2024 15:14,10/17/2024 15:16,55,0,0,1,1,7,1,50.125,31.875,TRUE,1,TRUE,30,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/55/run55/nlme7engine.log,d:/git/adpobenchmark/nlme/55/Run55.mmdl,d:/git/adpobenchmark/data/sim_0_0_1_1.csv,8,1,3077.759167,689.5794597,44.20279071,1.364448171,0.155264964,0.490793121,0.388149363,FALSE
10/17/2024 15:16,10/17/2024 15:19,56,0,1,1,1,7,2,89.922,66.328,TRUE,1,TRUE,38,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/56/run56/nlme7engine.log,d:/git/adpobenchmark/nlme/56/Run56.mmdl,d:/git/adpobenchmark/data/sim_0_1_1_1.csv,9,1,3829.481755,925.8667869,43.60983539,0.973411241,0.101623748,0.477810522,0.382278402,FALSE
10/17/2024 15:19,10/17/2024 15:24,57,0,2,1,1,7,3,180.609,75.219,TRUE,1,TRUE,51,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/57/run57/nlme7engine.log,d:/git/adpobenchmark/nlme/57/Run57.mmdl,d:/git/adpobenchmark/data/sim_0_2_1_1.csv,10,1,2691.27886,538.2480789,48.35666622,1.215273371,0.099720882,0.477087313,0.386194263,FALSE
10/17/2024 15:24,10/17/2024 15:29,58,0,3,1,1,7,4,202.219,103.438,TRUE,1,TRUE,40,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/58/run58/nlme7engine.log,d:/git/adpobenchmark/nlme/58/Run58.mmdl,d:/git/adpobenchmark/data/sim_0_3_1_1.csv,11,1,2939.217041,639.2490029,45.17391611,1.050129498,0.161574885,0.451248315,0.352634726,FALSE
10/17/2024 15:29,10/17/2024 15:32,59,0,4,1,1,7,3,108.641,58.641,TRUE,1,TRUE,40,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/59/run59/nlme7engine.log,d:/git/adpobenchmark/nlme/59/Run59.mmdl,d:/git/adpobenchmark/data/sim_0_4_1_1.csv,10,1,3750.539683,904.5844875,44.57619315,0.976323075,0.101829398,0.476856565,0.381668694,FALSE
10/17/2024 15:32,10/17/2024 15:39,60,0,5,1,1,7,6,252.516,123.766,TRUE,1,TRUE,52,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/60/run60/nlme7engine.log,d:/git/adpobenchmark/nlme/60/Run60.mmdl,d:/git/adpobenchmark/data/sim_0_5_1_1.csv,13,1,3358.352162,742.8663802,44.57812427,1.109110477,0.245645217,0.466438489,0.379282028,FALSE
10/17/2024 15:39,10/17/2024 15:50,61,1,0,1,1,9,1,387.438,63.703,TRUE,2,TRUE,102,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/61/run61/nlme7engine.log,d:/git/adpobenchmark/nlme/61/Run61.mmdl,d:/git/adpobenchmark/data/sim_1_0_1_1.csv,10,2,3307.54015,721.3811012,3.72731574,0.103903049,0.213697499,0.494590999,0.39013435,FALSE
10/17/2024 15:50,10/17/2024 15:53,62,1,1,1,1,9,2,262.719,145.359,TRUE,1,TRUE,41,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/62/run62/nlme7engine.log,d:/git/adpobenchmark/nlme/62/Run62.mmdl,d:/git/adpobenchmark/data/sim_1_1_1_1.csv,11,1,3266.744708,787.7215359,47.84279382,1.03175709,0.11239066,0.476695751,0.381060108,FALSE
10/17/2024 15:53,10/17/2024 16:36,63,1,2,1,1,9,3,1045.047,107.578,TRUE,1,TRUE,159,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/63/run63/nlme7engine.log,d:/git/adpobenchmark/nlme/63/Run63.mmdl,d:/git/adpobenchmark/data/sim_1_2_1_1.csv,12,1,1757.280358,326.3828744,47.90473163,0.823342886,0.072349967,0.478468719,0.386783429,FALSE
10/17/2024 16:36,10/17/2024 16:56,64,1,3,1,1,9,4,785.906,151.469,TRUE,2,TRUE,92,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/64/run64/nlme7engine.log,d:/git/adpobenchmark/nlme/64/Run64.mmdl,d:/git/adpobenchmark/data/sim_1_3_1_1.csv,13,2,1889.976004,386.4723566,75.92303695,1.342058045,0.1619971,0.445304388,0.342189432,FALSE
10/17/2024 16:56,10/17/2024 17:02,65,1,4,1,1,9,3,382.516,158.438,TRUE,1,TRUE,54,ADPO,TRUE,D:/git/ADPOBenchmark/NLME/65/run65/nlme7engine.log,d:/git/adpobenchmark/nlme/65/Run65.mmdl,d:/git/adpobenchmark/data/sim_1_4_1_1.csv,12,1,2903.050601,685.5096551,48.80995139,1.021511779,0.104719183,0.477003594,0.381967332,FALSE
